Domain;Phylum;Class;Order;Family;Genus;Species;EMCF01;EMCF02;EMCF03;EMCF04;EMCF05;EMCF06;EMCF09;EMCF10;EMCF13;EMCF14;EMCF16;EMCF17;EMCF18;EMCF19;EMCF21;EMCF22;EMCF25;EMCF26;EMCF27;EMCF28;EMCF29;EMCF30;EMCF31;EMCF32;EMCF33;EMCF34;EMCF35;EMCF36;EMCF37;KGCF01;KGCF02;KGCF03;KGCF04;KGCF05;KGCF06;KGCF07;KGCF10;KGCF11;KGCF12;KGCF13;KGCF14;KGCF15;KGCF16;KGCF17;KGCF18;KGCF19;KGCF21;KGCF22;KGCF24;KGCF25;KGCF26;KGCF27;KGCF28;KGCF29;KGCF30;KGCF32;KGCF33;KGCF34;KGCF35;KGCF36;KGCF37;KGCF38;KGCF39;KGCF40;KGCF41;KGCF42;KGCF43;KGCF44;KGCF45;KGCF46;KGCF47;KGCF48;KGCF49;KGCF50;KGCF51;KGCF52;KGCF53;KGCF55;KGCF56;KGCF57;KGCF58;MCF01s1;MCF01s2;MCF01s3;MCF01s4;MCF01s5;MCF01s6;MCF01s7;MCF02s1;MCF02s2;MCF02s3;MCF02s4;MCF03s1;MCF03s2;MCF04s1;MCF04s2;MCF05s1;MCF05s2;MCF06s1;MCF06s2;MCF06s3;MCF06s4;MCF07s1;MCF07s2;MCF07s3;MCF08s1;MCF08s2;MCF08s3;MCF09s1;MCF09s2;MCF09s3;MCF10s1;MCF10s2;MCF11s1;MCF11s2;MCF11s3;MCF12s1;MCF12s2;MCF12s3;MCF13s1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas axonopodis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas campestris;0;0;0.0007;0.0002;0.0018;0;0.0345;0.0009;0.0024;0.0005;0.0005;0.0001;0;0;0.0001;0.0003;0;0.0007;0.0005;0.0523;0.0102;0.0006;0.0001;0.0003;0;0.0111;0.0001;0.0001;0.0001;0.6033;0.0002;0;0.0738;0.0005;0;0.0002;0.0542;0.0177;0.0003;0.0002;0.0049;0.0014;0.0057;0.0138;0.185;0;0;0.0003;0.0164;0.0003;0.0104;0.0016;0.0613;0.0003;0;0.0836;0.0003;0;0.0001;0.007;0;0;0.0001;0.088;0.0052;0.031;0.012;0.0027;0.3558;0.0419;0;0;0.0166;0;0;0.0008;0.0007;0.002;0.0001;0.001;0.0304;0.0012;0.0508;0.1278;0.0005;0.0013;0.0003;0.001;0.0003;0.0002;0.0002;0.0001;0;0.0002;0.0005;0.0001;0.0005;0.0004;0.0009;0.0536;0.0001;0.0059;0.0003;0.0001;0.0008;0;0.0008;0.0008;0.0001;0.0001;0;0.0002;0.0008;0;0.0001;0.0001;0.0018;0;0.0001;0.0002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas citri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas euvesicatoria;0;0;0;0;0;0;0;0;0.0002;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0.0025;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0.0001;0;0;0;0;0;0;0;0;0.0013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas fragariae;0;0;0;0;0.0002;0;0;0.0002;0;0;0;0;0;0;0;0;0;0.0001;0;0.0029;0;0;0;0.0001;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0.0003;0;0;0;0.0004;0;0.0002;0;0;0;0;0;0.0001;0.0001;0;0;0;0;0;0;0;0;0.007;0.0021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0.0001;0;0;0;0;0;0;0;0;0.0019;0;0;0;0;0;0;0;0.0006;0;0;0;0;0;0.0004;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas fuscans;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas gardneri;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0.0002;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas hortorum;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0.0003;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas oryzae;0;0;0;0;0;0;0;0;0;0.0001;0.0002;0;0;0;0.0006;0;0;0;0;0;0;0;0;0.0001;0;0.0002;0;0;0;0.0003;0;0;0;0.0001;0.0002;0;0;0;0;0;0.0025;0;0;0;0;0;0;0;0.0005;0;0;0;0.0001;0;0;0;0.0003;0;0.0001;0;0;0;0;0.0087;0;0.0007;0;0;0;0;0;0.0007;0;0;0;0;0;0;0;0;0;0;0.0001;0.0006;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0.0005;0;0;0;0.0007;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas perforans;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0.0018;0;0;0;0;0.0012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas sacchari;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0007;0;0.0004;0.0004;0.0004;0.0001;0;0;0.0003;0;0.0001;0.0001;0;0;0;0;0;0.0014;0.0006;0;0.0013;0;0;0.0003;0;0;0;0;0;0;0.0001;0;0;0;0;0.0005;0;0;0;0;0;0;0.0001;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0.0002;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas translucens;0;0;0;0.0001;0.0003;0;0.0128;0;0;0;0;0.0002;0;0;0.0009;0;0;0;0;0;0;0;0;0;0;0.0007;0;0;0;0.0001;0;0;0;0;0.0008;0;0;0.001;0;0;0;0;0.0007;0;0;0;0;0.0002;0.0015;0.0039;0.0014;0.0005;0.0013;0.0001;0;0.001;0.0008;0;0.0015;0.0001;0;0.001;0;0;0.0003;0;0;0;0.0104;0;0;0.0013;0;0;0;0;0;0.0003;0;0;0.0002;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0.0001;0;0.0003;0;0;0.0001;0;0.0001;0;0;0;0;0.0001;0;0.0002;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas vasicola;0;0;0;0;0.0003;0;0.0117;0;0;0;0.0024;0;0;0;0.0078;0;0;0.0006;0;0.0162;0;0.0001;0;0;0;0.0018;0;0;0;0.001;0;0;0;0.0001;0.0078;0;0;0;0.0003;0.0032;0.0025;0;0;0.1473;0;0;0;0.0045;0.0005;0;0;0.0023;0.002;0;0;0;0;0;0.0001;0;0;0.0006;0;0.0035;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0.0019;0.0002;0.001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0076;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas vesicatoria;0;0;0;0.0001;0;0.0002;0;0.0004;0;0.0001;0.0032;0.0002;0;0;0.0003;0;0;0.0001;0;0.0006;0;0;0;0;0;0.0014;0;0.0001;0;0.002;0.0001;0.0001;0.0007;0;0.0002;0;0;0.0023;0;0.0005;0.0121;0.0001;0;0.1024;0;0;0.0004;0.0009;0.0004;0.0016;0.0009;0;0.0007;0;0;0.0005;0.0003;0;0.0003;0.0002;0;0.0009;0;0.0017;0;0;0.0011;0;0.0185;0;0;0.0004;0;0.0015;0.0394;0;0;0;0;0.0002;0;0;0.0003;0.0011;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0.0002;0;0.0001;0;0;0.0013;0;0.0001;0;0;0;0;0;0.0012;0.0001;0;0;0.0015;0;0.0003;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xylella;Xylella fastidiosa;0;0;0;0;0.0003;0;0;0.0003;0;0;0.0003;0.0002;0;0;0;0;0;0.0003;0.001;0;0;0;0;0.0001;0.0002;0;0;0.0001;0;0.0002;0;0;0;0;0;0;0.0008;0.001;0.0005;0.0003;0.1341;0;0;0.013;0;0.0001;0.0084;0.0003;0.0007;0.0005;0.0036;0.0002;0.0011;0.0003;0.0001;0;0.0003;0.0001;0;0;0.0002;0.0056;0;0.0032;0;0;0;0;0;0;0;0.0039;0;0.0331;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0.0001;0.0001;0;0;0;0.0002;0;0;0.0003;0.0003;0;0;0;0.0009;0;0.0013;0.0005;0;0;0;0;0.0001;0.0002;0;0.0004;0;0.001;0;0.0033;0;0.0013;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Azorhizobium;Azorhizobium caulinodans;0;0;0;0.0001;0.0003;0;0;0;0;0.0001;0;0.0001;0;0;0.0028;0;0;0;0;0.0002;0.0003;0;0;0.0001;0;0.0002;0.0003;0;0;0.0001;0;0;0;0.0012;0.0003;0;0;0.0007;0;0;0.0138;0;0.0012;0;0.1988;0;0;0;0.0008;0.0005;0;0;0.0003;0.0002;0;0;0.0015;0;0.0003;0.0004;0;0.0003;0;0.0016;0;0.0006;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0.0003;0;0;0.0003;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0.0002;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0.0006;0;0;0;0.0002;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Starkeya;Starkeya novella;0;0;0;0.0001;0.0001;0;0;0.0001;0.0002;0;0;0;0;0;0.0013;0;0;0;0;0.0011;0;0;0;0;0;0.0015;0;0;0;0.0003;0;0;0.0003;0.0003;0.0016;0;0;0.0019;0;0.0007;0.0052;0;0;0;0;0.0001;0.0012;0.0005;0.0022;0.0012;0.0054;0.0005;0.0017;0.0001;0;0;0.0008;0;0.0004;0.0007;0;0.0029;0.0002;0.0036;0.0001;0.0047;0.0017;0;0.0124;0;0;0.0005;0;0.0202;0.0375;0.0002;0.0002;0.0003;0;0.0004;0.0003;0;0.0001;0.0005;0.0004;0.0002;0;0;0;0.0005;0.0003;0;0;0;0;0;0;0;0.0004;0;0;0;0.0001;0;0.0003;0;0.0002;0;0;0;0;0;0.0054;0;0;0;0.0012;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacter;Xanthobacter autotrophicus;0;0;0;0.0002;0.0001;0;0;0.0004;0;0;0;0.0001;0;0;0.0007;0;0;0;0;0;0.0003;0;0;0;0;0.0006;0;0.0001;0.0001;0.0004;0;0;0;0.0001;0.0005;0;0;0.003;0;0;0.0093;0;0;0;0.0139;0;0.0011;0.0009;0.0027;0.0008;0.0103;0.001;0.0014;0.0006;0;0.0004;0.0007;0;0.0004;0.0008;0.0001;0.0014;0;0;0;0;0;0.0001;0.0033;0;0;0.0013;0;0.0006;0.0042;0;0;0.0009;0;0.0002;0.0004;0;0;0;0;0;0.0003;0;0;0.0002;0;0;0;0;0;0;0.0001;0;0.0002;0.0002;0;0.0004;0;0;0;0;0;0;0.0001;0;0.0002;0;0;0.0002;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Viruses;dsDNA_viruses;X;X;X;Bacillus;Bacillus phage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Viruses;dsDNA_viruses;X;X;X;Escherichia;Escherichia phage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Viruses;X;X;X;X;Merkel;Merkel cell;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1257;0.5971;0.5142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Viruses;X;X;X;X;Peptoclostridium;Peptoclostridium phage;0;0;0;0;0;0;0;0;0;0;0.0301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Waddliaceae;Waddlia;Waddlia chondrophila;0;0;0;0;0;0.0003;0;0.0041;0;0;0.0056;0;0;0;0;0;0;0.0002;0;0;0;0;0.0006;0;0;0.0004;0.0009;0.0002;0;0.0004;0.0008;0;0.0036;0.0006;0.0013;0;0;0.0055;0.0007;0.0004;0;0.0002;0.0061;0.0165;0;0.0001;0.0042;0.0034;0;0.0019;0;0.0009;0.0002;0.0006;0;0;0.001;0;0.0005;0.0008;0;0;0;0.0122;0.0227;0;0;0.0006;0.0532;0;0;0;0;0.0014;0.0053;0.0008;0;0.0004;0.0004;0.0028;0.0114;0;0;0;0;0;0;0;0;0;0.0006;0;0;0.0018;0.0002;0;0;0;0.0002;0.0003;0;0;0.0003;0.0007;0.0032;0;0;0;0.0005;0.0007;0;0;0.0022;0.0024;0;0.0004;0.0206;0.0003;0.0048;0.0045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Acidobacteria;unclassified;unclassified;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis;0;0;0;0.0001;0;0;0;0;0;0;0.0001;0.0001;0;0;0.0023;0;0;0.0001;0;0;0;0;0;0.0001;0;0.0001;0;0.0001;0;0;0;0;0;0.0003;0.0006;0;0;0.0011;0.0004;0;0.0083;0;0.0168;0.0047;0;0.0001;0.0009;0.0003;0.0048;0.0004;0.0017;0.0006;0.0014;0.0004;0;0.0006;0.0006;0;0.0021;0.002;0.0001;0;0;0.0023;0.0002;0.003;0;0.0004;0.0024;0;0;0.0003;0.0001;0.0004;0;0;0;0.0003;0;0.0003;0.0004;0;0;0.0003;0;0;0;0;0;0.0001;0;0;0;0;0.0001;0;0;0;0.0001;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0.0005;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Aliivibrio;Aliivibrio salmonicida;0;0.0001;0;0.0002;0.0034;0.0008;0;0.0002;0;0;0.0078;0.0001;0;0;0;0;0;0.0005;0;0.0049;0;0.0004;0.0001;0.0001;0;0.0002;0.0007;0.0007;0.0001;0;0;0;0.0038;0.0007;0.0033;0;0;0.0099;0.0034;0.0024;0.0484;0.0004;0.0146;0.0105;0;0.0001;0.0044;0.0007;0.0006;0.0021;0.0058;0.0011;0.0013;0.0013;0.0002;0;0.0009;0.0002;0.0009;0.0033;0;0.0104;0.0001;0.0052;0.0045;0;0;0.0008;0.0178;0;0;0.0069;0;0.0285;0.0202;0.001;0;0.0017;0.0002;0.0003;0.0027;0;0;0;0;0.0001;0.0048;0;0;0;0.0018;0.0004;0;0.0005;0.0004;0.0001;0;0;0.0004;0.0008;0;0.0007;0;0.0004;0.0028;0;0.0002;0;0.0001;0.0006;0;0.0005;0.0021;0.0004;0.0013;0.0002;0.0104;0;0.0025;0.0004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
